recording_id,event_id,ego_id,target_id,start_frame,end_frame,anchor_frame,context_end_frame,context_length,context_horizon_steps,pre_cross_steps,post_cross_steps,risk_start_frame,risk_start_index,cross_frame,cutin_start_frame,cutin_end_frame,source_lane,target_lane,ego_length,adv_length,initial_gap,initial_closing_speed,recorded_min_gap,recorded_min_ttc,completion_gap,post_cutin_min_gap,post_cutin_min_ttc,cutin_gap,cutin_ttc,cutin_time_headway,cutin_lateral_time_gap,max_post_cutin_drac,cutin_duration_seconds,cross_lateral_offset,min_abs_lateral_offset,max_abs_lateral_velocity,max_lateral_approach_speed,final_abs_lateral_offset,cutin_safety_risk_score,post_longitudinal_risk_score,ltg_risk_score,y_long,is_cutin,is_front_cutin,collision,near_collision,y_cutin
30,cin_30_00050,927,921,10807,11129,10897,10997,101,100,50,50,10947,49,10947,10936,11045,3,4,4.55,3.84,33.280006103515625,4.020000457763672,25.05998992919922,8.303257942199707,26.53000000000001,25.05998992919922,12.558127403259277,26.99999237060547,12.558127403259277,0.9066484570503235,1.7100016689316453,0.08560200035572052,4.36,-1.8699999999999992,0.23999977111816406,1.250004768371582,1.250004768371582,0.23999977111816406,1.371436732786205,1.2590922721983182,0.1123444605878867,1.2590922721983182,1.0,1.0,0.0,0.0,1.371436732786205
30,cin_30_00051,1016,1011,11970,12220,12094,12194,101,100,30,70,12124,29,12124,12113,12220,6,7,4.45,4.55,109.71000671386719,-5.069999694824219,109.91999816894531,1000.0,135.21999999999997,116.02001953125,1000.0,116.02001953125,1000.0,4.319434642791748,1.0000152590218967,0.0,4.28,-1.3599999999999994,0.0,1.2500286102294922,1.2500286102294922,0.15999984741210938,0.41699559534125497,0.22954217638621705,0.18745341895503795,0.22954217638621705,1.0,1.0,0.0,0.0,0.41699559534125497
30,cin_30_00052,1051,1047,12332,12643,12356,12456,101,100,20,80,12376,19,12376,12365,12526,7,6,5.56,4.95,48.00000106811523,2.210000991821289,41.609989166259766,19.095836639404297,47.820000000000014,41.609989166259766,19.095836639404297,46.119998931884766,19.297075271606445,1.5964001417160034,1.8299580392904826,0.06284091621637344,6.44,1.9700000000000024,0.0,1.0000228881835938,1.0000228881835938,0.0,0.8601462553342759,0.7593943510565822,0.10075190427769372,0.7593943510565822,1.0,1.0,0.0,0.0,0.8601462553342759
30,cin_30_00053,1073,1075,12614,12923,12738,12838,101,100,15,85,12753,14,12753,12742,12866,6,7,4.45,4.35,14.810006713867187,-5.94999885559082,15.030008316040039,1000.0,38.75999999999997,18.20000648498535,1000.0,18.20000648498535,1000.0,0.653735876083374,1.2499713904253291,0.0,4.96,-1.3099999999999987,0.010000228881835938,1.0000228881835938,1.0000228881835938,0.6900005340576172,1.5734562344737535,1.4247698381955824,0.1486863962781711,1.4247698381955824,1.0,1.0,0.0,0.0,1.5734562344737535
30,cin_30_00054,1096,1089,12823,13077,12961,13061,101,100,50,50,13011,49,13011,13000,13077,3,4,4.65,5.05,79.28999938964844,7.910001754760742,59.76000213623047,10.035577774047852,58.42,59.76000213623047,14.087237358093262,66.20999908447266,14.087237358093262,1.9978877305984497,1.544023804074159,0.16681762039661407,3.08,-2.130000000000001,0.1900005340576172,1.5000104904174805,1.5000104904174805,0.1900005340576172,0.8112052983325987,0.6871634780695133,0.12404182026308544,0.6871634780695133,1.0,1.0,0.0,0.0,0.8112052983325987
30,cin_30_00055,1103,1104,12883,13198,13019,13119,101,100,25,75,13044,24,13044,13033,13148,6,7,5.15,4.35,23.220001220703125,-4.190000534057617,23.389999389648438,1000.0,42.13000000000005,27.050003051757812,1000.0,27.050003051757812,1000.0,0.9398888945579529,1.9399561319855045,0.0,4.6,-2.0000000000000036,0.09000015258789062,1.0000228881835938,1.0000228881835938,0.09000015258789062,1.0756863416075033,0.9886897291870987,0.0869966124204046,0.9886897291870987,1.0,1.0,0.0,0.0,1.0756863416075033
30,cin_30_00056,1138,1131,13344,13546,13436,13536,101,100,15,85,13451,14,13451,13440,13546,2,3,4.14,3.84,142.8699853515625,1.480001449584961,136.3000030517578,76.09827423095703,135.91,136.3000030517578,76.09827423095703,142.02000427246094,90.45873260498047,4.4023566246032715,1.2200070572303232,0.01202393788844347,4.24,-1.7049999999999992,0.005000114440917969,1.4999866485595703,1.4999866485595703,0.5249996185302734,0.416104368326816,0.2665667595404988,0.14953760878631722,0.2665667595404988,1.0,1.0,0.0,0.0,0.416104368326816
30,cin_30_00057,1155,1154,13531,13796,13576,13676,101,100,30,70,13606,29,13606,13595,13762,4,3,5.36,4.65,17.619999999999997,-5.6399993896484375,17.840002059936523,1000.0,56.980000000000004,24.1300106048584,1000.0,24.1300106048584,1000.0,0.7383723855018616,2.3200203452331754,0.0,6.68,1.8200000000000003,0.36999988555908203,0.7500171661376953,0.7500171661376953,0.36999988555908203,1.330123420084989,1.2542990545827755,0.07582436550221347,1.2542990545827755,1.0,1.0,0.0,0.0,1.330123420084989
30,cin_30_00058,1161,1156,13613,13851,13720,13820,101,100,25,75,13745,24,13745,13734,13851,7,6,4.65,4.45,94.83999938964844,0.7000007629394531,90.30000305175781,51.60000228881836,88.01,90.30000305175781,51.60000228881836,94.24000549316406,127.35173034667969,2.8548929691314697,2.7866030898340646,0.016957363113760948,4.68,2.1899999999999977,0.970001220703125,0.9999752044677734,0.9999752044677734,0.970001220703125,0.4709228005961933,0.4055947966331078,0.06532800396308545,0.4055947966331078,1.0,1.0,0.0,0.0,0.4709228005961933
30,cin_30_00060,1176,1171,13894,14118,13915,14015,101,100,20,80,13935,19,13935,13924,14067,7,6,4.85,4.04,101.6400067138672,1.5500030517578125,95.4100112915039,61.843814849853516,92.44999999999999,95.4100112915039,61.843814849853516,100.3499984741211,63.5125846862793,2.909538984298706,2.51994087354568,0.012935800477862358,5.72,2.6599999999999966,0.030000686645507812,1.2500286102294922,1.2500286102294922,0.030000686645507812,0.47415770973874494,0.4013581193702976,0.07279959036844737,0.4013581193702976,1.0,1.0,0.0,0.0,0.47415770973874494
30,cin_30_00061,1177,1174,13894,14179,13915,14015,101,100,15,85,13930,14,13930,13919,14122,4,3,4.14,4.75,32.13001220703125,-4.389997482299805,32.309974670410156,1000.0,74.94,34.79999542236328,1000.0,34.79999542236328,1000.0,1.2091728448867798,2.0100500691431025,0.0,8.12,2.1499999999999986,0.0,1.0000228881835938,1.0000228881835938,0.07999992370605469,0.8384574431491749,0.749597049549302,0.08886039359987297,0.749597049549302,1.0,1.0,0.0,0.0,0.8384574431491749
30,cin_30_00062,1175,1176,13894,14184,14050,14150,101,100,20,80,14070,19,14070,14059,14169,6,7,4.14,4.85,13.2499951171875,-6.25,13.509989738464355,1000.0,44.00000000000001,18.409997940063477,1000.0,18.409997940063477,1000.0,0.6370241641998291,1.3919679572763686,0.0,4.4,-1.8699999999999974,0.4499988555908203,1.2500286102294922,1.2500286102294922,0.4499988555908203,1.6012648194025365,1.4688263226387934,0.13243849676374297,1.4688263226387934,1.0,1.0,0.0,0.0,1.6012648194025365
30,cin_30_00063,1177,1178,13899,14218,14001,14101,101,100,30,70,14031,29,14031,14020,14122,4,3,4.14,4.65,9.6100048828125,-5.519998550415039,9.819995880126953,1000.0,31.95999999999999,15.960010528564453,1000.0,15.960010528564453,1000.0,0.5685789585113525,1.3839951172061264,0.0,4.08,1.8599999999999994,0.0,1.250004768371582,1.250004768371582,0.6000003814697266,1.7970757485875568,1.6687788016815766,0.12829694690598023,1.6687788016815766,1.0,1.0,0.0,0.0,1.7970757485875568
30,cin_30_00064,1221,1217,14369,14656,14496,14596,101,100,20,80,14516,19,14516,14505,14656,7,6,7.18,4.45,30.44999938964844,4.809999465942383,18.869997024536133,6.343817234039307,18.36000000000007,18.869997024536133,6.7293219566345215,26.849992752075195,6.7293219566345215,0.7960270643234253,2.42676500508647,0.2964637279510498,6.04,1.8900000000000041,0.28999900817871094,0.7500171661376953,0.7500171661376953,0.28999900817871094,2.0770004598679117,2.0050977404294374,0.07190271943847419,2.0050977404294374,1.0,1.0,0.0,0.0,2.0770004598679117
30,cin_30_00065,1226,1222,14424,14684,14478,14578,101,100,15,85,14493,14,14493,14482,14608,3,4,5.05,5.36,55.0500048828125,0.9899978637695312,50.739990234375,37.58522033691406,48.91,50.739990234375,37.58522033691406,54.45001220703125,54.45001220703125,1.5606194734573364,2.8266916743491115,0.017959166318178177,5.04,-2.2299999999999986,0.25999927520751953,0.9999990463256836,0.9999990463256836,0.25999927520751953,0.790756783323681,0.726224977377751,0.06453180594593003,0.726224977377751,1.0,1.0,0.0,0.0,0.790756783323681
30,cin_30_00067,1264,1262,14934,15241,14956,15056,101,100,50,50,15006,49,15006,14995,15097,6,7,5.26,3.84,19.230000686645507,-3.5699996948242188,19.3700008392334,1000.0,35.72000000000001,25.700000762939453,1000.0,25.700000762939453,1000.0,0.9352256059646606,1.973413021363174,0.0,4.08,-1.6000000000000014,0.3800010681152344,0.7500171661376953,0.7500171661376953,0.3800010681152344,1.129477456883232,1.0317121610810536,0.09776529580217842,1.0317121610810536,1.0,1.0,0.0,0.0,1.129477456883232
30,cin_30_00068,1341,1337,15641,16001,15772,15872,101,100,15,85,15787,14,15787,15776,15975,8,7,4.45,5.36,22.700010986328124,2.3100013732910156,17.179990768432617,9.873357772827148,18.119999999999976,17.179990768432617,10.485298156738281,21.389997482299805,10.485298156738281,0.7928094267845154,2.613272299574035,0.09727901965379715,7.96,2.0400000000000027,0.7399997711181641,1.0000228881835938,1.0000228881835938,0.7399997711181641,1.710351856701606,1.643663527314,0.06668832938760619,1.643663527314,1.0,1.0,0.0,0.0,1.710351856701606
30,cin_30_00070,1359,1343,15819,16010,15867,15967,101,100,15,85,15882,14,15882,15871,15983,7,6,5.15,4.75,156.90000610351564,9.85999870300293,124.90000915527344,15.938901901245117,120.82000000000001,124.90000915527344,16.321815490722656,151.1400146484375,16.321815490722656,3.963808298110962,1.4599656685103948,0.28366944193840027,4.48,2.3000000000000007,0.07999992370605469,1.5000343322753906,1.5000343322753906,0.07999992370605469,0.6114648692190037,0.4896888645485116,0.12177600467049206,0.4896888645485116,1.0,1.0,0.0,0.0,0.6114648692190037
30,cin_30_00071,1361,1355,15834,16155,16043,16143,101,100,20,80,16063,19,16063,16052,16149,3,4,4.04,3.84,45.659990844726565,-0.4699993133544922,45.679996490478516,1000.0,47.64,46.070011138916016,1000.0,46.070011138916016,1000.0,1.61422598361969,2.590002622606871,0.0,3.88,-2.7300000000000004,0.6499996185302734,1.250004768371582,1.250004768371582,0.6499996185302734,0.7120044747295009,0.6411993737042047,0.07080510102529626,0.6411993737042047,1.0,1.0,0.0,0.0,0.7120044747295009
30,cin_30_00072,1401,1399,16327,16639,16377,16477,101,100,15,85,16392,14,16392,16381,16492,7,6,5.05,4.45,27.330001831054688,4.0,15.72998046875,5.6275458335876465,15.659999999999968,15.72998046875,5.6275458335876465,24.900001525878906,6.029057502746582,0.7406306266784668,1.4700357636736445,0.3545094430446625,4.44,1.5399999999999991,0.0,1.0000228881835938,1.0000228881835938,0.4900016784667969,2.4721183827525537,2.353154622557027,0.11896376019552689,2.353154622557027,1.0,1.0,0.0,0.0,2.4721183827525537
30,cin_30_00073,1470,1471,17037,17343,17134,17234,101,100,45,55,17179,44,17179,17168,17294,4,3,3.74,4.85,22.4800244140625,-7.019998550415039,22.76002311706543,1000.0,60.22000000000001,34.55000305175781,1000.0,34.55000305175781,1000.0,1.2688212394714355,1.8900011920940323,0.0,5.04,1.990000000000002,0.010000228881835938,1.250004768371582,1.250004768371582,0.11999988555908203,0.8217986566067876,0.72726676930256,0.09453188730422768,0.72726676930256,1.0,1.0,0.0,0.0,0.8217986566067876
30,cin_30_00074,1504,1494,17346,17652,17532,17632,101,100,50,50,17582,49,17582,17571,17650,3,4,4.55,4.85,43.0800064086914,6.14000129699707,24.179996490478516,6.466792583465576,22.669999999999998,24.179996490478516,6.4959187507629395,31.829998016357422,6.4959187507629395,1.0331060886383057,1.2799904633235317,0.37715986371040344,3.16,-1.92,0.15999984741210938,1.5000104904174805,1.5000104904174805,0.15999984741210938,1.7279172661887672,1.582513080205103,0.1454041859836642,1.582513080205103,1.0,1.0,0.0,0.0,1.7279172661887672
30,cin_30_00075,1561,1558,18183,18430,18201,18301,101,100,50,50,18251,49,18251,18240,18344,7,8,14.45,4.75,62.31999816894531,-12.329998016357422,62.79999923706055,1000.0,132.32000000000005,86.82000732421875,1000.0,86.82000732421875,1000.0,3.9481585025787354,1.4649666221628839,0.0,4.16,-1.504999999999999,0.36499977111816406,1.2499809265136719,1.2499809265136719,0.36499977111816406,0.35841411462237804,0.23846222797442973,0.11995188664794834,0.23846222797442973,1.0,1.0,0.0,0.0,0.35841411462237804
30,cin_30_00076,1563,1562,18215,18466,18296,18396,101,100,25,75,18321,24,18321,18310,18440,6,7,4.35,4.75,62.39000244140625,-6.5,62.6400032043457,1000.0,96.16999999999997,68.75999450683594,1000.0,68.75999450683594,1000.0,2.2618420124053955,1.8667421159715158,0.0,5.2,-1.5,0.5599994659423828,0.7500171661376953,0.7500171661376953,0.5599994659423828,0.5113891269174524,0.41296003084648764,0.09842909607096484,0.41296003084648764,1.0,1.0,0.0,0.0,0.5113891269174524
30,cin_30_00077,1621,1624,19133,19422,19317,19417,101,100,45,55,19362,44,19362,19351,19422,6,7,3.64,4.95,6.209989624023438,-7.930000305175781,6.520002365112305,1000.0,40.540000000000035,20.600019454956055,1000.0,20.600019454956055,1000.0,0.7643792033195496,2.2800940996948116,0.0,2.84,-1.7899999999999956,0.4799995422363281,1.0000228881835938,1.0000228881835938,0.4799995422363281,1.282961463477856,1.2056981939900937,0.07726326948776208,1.2056981939900937,1.0,1.0,0.0,0.0,1.282961463477856
30,cin_30_00078,1743,1740,20645,20932,20645,20745,101,100,15,85,20660,14,20660,20649,20761,4,3,6.16,4.95,15.4600146484375,-5.049999237060547,15.689994812011719,1000.0,34.45999999999999,18.360008239746094,1000.0,18.360008239746094,1000.0,0.5962977409362793,2.2599475491131034,0.0,4.48,2.4000000000000004,0.20999908447265625,1.0000228881835938,1.0000228881835938,0.20999908447265625,1.661129988041145,1.5795102970170622,0.08161969102408276,1.5795102970170622,1.0,1.0,0.0,0.0,1.661129988041145
30,cin_30_00079,1744,1741,20658,20989,20767,20867,101,100,15,85,20782,14,20782,20771,20943,6,7,5.15,5.36,14.87,-0.8099994659423828,14.87999439239502,1000.0,21.43,15.45000171661377,1000.0,15.45000171661377,1000.0,0.5470963716506958,1.139973297730307,0.0,6.88,-0.5899999999999999,0.009998321533203125,0.749969482421875,0.749969482421875,0.48999977111816406,1.949308926458662,1.7836484457932105,0.16566048066545158,1.7836484457932105,1.0,1.0,0.0,0.0,1.949308926458662
30,cin_30_00080,1748,1744,20698,21010,20743,20843,101,100,20,80,20763,19,20763,20752,20967,6,7,4.35,5.15,42.820003509521484,2.030000686645508,34.53001403808594,17.59009552001953,30.499999999999943,34.53001403808594,17.59009552001953,40.820003509521484,18.061946868896484,1.3352961540222168,1.7999593108271346,0.064250648021698,8.6,-1.4599999999999973,0.470001220703125,1.0000228881835938,1.0000228881835938,0.470001220703125,1.0817105662903286,0.9769039436259076,0.10480662266442087,0.9769039436259076,1.0,1.0,0.0,0.0,1.0817105662903286
30,cin_30_00081,1813,1811,21306,21652,21350,21450,101,100,20,80,21370,19,21370,21359,21636,6,7,4.75,4.14,21.459998779296875,-0.25,21.480003356933594,1000.0,39.069999999999986,21.85999298095703,1000.0,21.85999298095703,1000.0,0.8168905973434448,2.7399351516307457,0.0,11.08,-1.4499999999999993,0.7699985504150391,0.7500171661376953,0.7500171661376953,0.7699985504150391,1.267107204723247,1.196075092230654,0.0710321124925929,1.196075092230654,1.0,1.0,0.0,0.0,1.267107204723247
30,cin_30_00082,1839,1835,21550,21859,21559,21659,101,100,45,55,21604,44,21604,21593,21766,4,3,3.94,2.63,43.2099951171875,-0.9899997711181641,43.250003814697266,1000.0,49.56,44.18997573852539,1000.0,44.18997573852539,1000.0,1.4959368705749512,0.4200104906776024,0.0,6.92,0.23000000000000043,0.0,0.500035285949707,0.500035285949707,0.010000228881835938,1.157829539588172,0.681728306711214,0.4761012328769578,0.681728306711214,1.0,1.0,0.0,0.0,1.157829539588172
30,cin_30_00083,1843,1839,21577,21913,21579,21679,101,100,15,85,21594,14,21594,21583,21703,4,3,4.65,3.94,27.039991455078123,-0.4699993133544922,27.09998893737793,113.87510681152344,27.010000000000005,27.329999923706055,113.87510681152344,27.389997482299805,1000.0,0.9370508790016174,2.1299504100705704,0.0010537850903347135,4.8,2.17,0.7699995040893555,1.0000228881835938,1.0000228881835938,0.7699995040893555,1.1857011522396852,1.1068432507372634,0.07885790150242172,1.1068432507372634,1.0,1.0,0.0,0.0,1.1857011522396852
30,cin_30_00084,1870,1862,21926,22172,22045,22145,101,100,30,70,22075,29,22075,22064,22167,6,7,6.37,5.36,109.28000427246094,-3.1700000762939453,109.40999603271484,1000.0,122.70000000000006,112.98001861572266,1000.0,112.98001861572266,1000.0,3.937958002090454,1.4239679572763686,0.0,4.12,-1.9200000000000017,0.010000228881835938,1.2500286102294922,1.2500286102294922,0.220001220703125,0.3873521207849755,0.25892762951340265,0.12842449127157282,0.25892762951340265,1.0,1.0,0.0,0.0,0.3873521207849755
30,cin_30_00085,1870,1872,21944,22243,22112,22212,101,100,15,85,22127,14,22127,22116,22200,6,7,6.37,3.94,9.749998779296874,-5.579999923706055,10.000014305114746,1000.0,29.159999999999997,13.169997215270996,1000.0,13.169997215270996,1000.0,0.4521111249923706,1.4080216678110933,0.0,3.36,-1.8500000000000014,0.20999908447265625,1.2500286102294922,1.2500286102294922,0.28999900817871094,2.2626524708849822,2.1362996291412744,0.12635284174370795,2.1362996291412744,1.0,1.0,0.0,0.0,2.2626524708849822
30,cin_30_00086,1887,1883,22117,22391,22121,22221,101,100,30,70,22151,29,22151,22140,22290,2,3,4.85,5.36,37.900004882812496,1.6199989318847656,29.73000717163086,13.827899932861328,23.720000000000017,29.73000717163086,13.827899932861328,35.56998825073242,17.874385833740234,0.9828678965568542,1.600013987347808,0.07774142920970917,6.0,-1.29,0.3000001907348633,0.7500052452087402,0.7500052452087402,0.3000001907348633,1.4285144295561303,1.3138836782131833,0.11463075134294708,1.3138836782131833,1.0,1.0,0.0,0.0,1.4285144295561303
30,cin_30_00087,1903,1891,22320,22561,22441,22541,101,100,50,50,22491,49,22491,22480,22555,8,7,4.35,4.14,145.3200177001953,2.8199996948242188,136.5800018310547,51.672569274902344,135.83999999999997,136.5800018310547,64.3990707397461,140.38999938964844,64.3990707397461,4.915616035461426,0.8799801640282281,0.016925713047385216,3.0,1.2699999999999996,0.010000228881835938,1.2500286102294922,1.2500286102294922,0.43000030517578125,0.46272781825584847,0.2479786588872383,0.21474915936861017,0.2479786588872383,1.0,1.0,0.0,0.0,0.46272781825584847
30,cin_30_00088,1894,1892,22182,22490,22205,22305,101,100,15,85,22220,14,22220,22209,22309,6,7,4.85,4.14,18.479998474121096,-4.039999008178711,18.639999389648438,1000.0,33.909999999999975,20.92000389099121,1000.0,20.92000389099121,1000.0,0.7560536861419678,1.6799618539004386,0.0,4.0,-1.8300000000000018,0.12999916076660156,1.2499809265136719,1.2499809265136719,0.12999916076660156,1.3385921687733888,1.2282194944063065,0.11037267436708241,1.2282194944063065,1.0,1.0,0.0,0.0,1.3385921687733888
30,cin_30_00089,1927,1922,22668,22924,22806,22906,101,100,50,50,22856,49,22856,22845,22924,7,6,4.24,4.65,44.95000427246094,6.459999084472656,22.00000762939453,5.160074234008789,20.530000000000022,22.00000762939453,5.160074234008789,32.25000762939453,5.339404582977295,0.8513728976249695,1.3466348782503657,0.5662562251091003,3.16,2.1300000000000026,0.010000228881835938,1.5000343322753906,1.5000343322753906,0.05999946594238281,2.260374753948669,2.1260552982880037,0.13431945566066542,2.1260552982880037,1.0,1.0,0.0,0.0,2.260374753948669
30,cin_30_00090,1939,1936,22799,23109,22819,22919,101,100,20,80,22839,19,22839,22828,22965,6,7,4.14,4.45,14.870000915527344,-4.430000305175781,15.039999008178711,1000.0,42.22000000000001,18.39000129699707,1000.0,18.39000129699707,1000.0,0.6854268312454224,1.7999580392904826,0.0,5.48,-1.9499999999999993,0.0,1.2500286102294922,1.2500286102294922,0.1100006103515625,1.4683316886031488,1.363247235708143,0.10508445289500568,1.363247235708143,1.0,1.0,0.0,0.0,1.4683316886031488
30,cin_30_00091,1941,1938,22820,23107,22939,23039,101,100,15,85,22954,14,22954,22943,23027,3,4,4.85,5.05,17.739987182617188,1.039999008178711,17.21999740600586,17.710002899169922,20.93000000000001,17.21999740600586,43.17483901977539,17.270000457763672,43.17483901977539,0.5348405241966248,2.080001907350452,0.004632345400750637,3.36,-2.2399999999999984,0.5299997329711914,1.250004768371582,1.250004768371582,0.5999994277954102,1.9690384244391648,1.8761463141072126,0.09289211033195219,1.8761463141072126,1.0,1.0,0.0,0.0,1.9690384244391648
30,cin_30_00092,1966,1960,23208,23456,23353,23453,101,100,30,70,23383,29,23383,23372,23456,7,6,4.75,4.55,63.379998779296876,5.200000762939453,46.45000457763672,11.799586296081543,46.139999999999965,46.45000457763672,11.799586296081543,57.31999969482422,11.818560600280762,1.5584558248519897,1.8559572763684913,0.205185666680336,3.36,2.5,0.48999977111816406,1.5000343322753906,1.5000343322753906,0.48999977111816406,1.0539546252416372,0.9567846385794323,0.09716998666220493,0.9567846385794323,1.0,1.0,0.0,0.0,1.0539546252416372
30,cin_30_00093,1970,1969,23274,23534,23424,23524,101,100,30,70,23454,29,23454,23443,23534,4,3,3.94,4.65,30.800001220703123,-2.75,30.91999626159668,181.09930419921875,36.019999999999996,33.76000213623047,181.09930419921875,33.76000213623047,1000.0,0.9709519743919373,2.000001907350452,0.000552185345441103,3.64,2.1400000000000006,0.5799999237060547,1.0000228881835938,1.0000228881835938,0.5799999237060547,1.10512742573432,1.013075265257942,0.09205216047637806,1.013075265257942,1.0,1.0,0.0,0.0,1.10512742573432
30,cin_30_00094,1975,1973,23357,23621,23358,23458,101,100,15,85,23373,14,23373,23362,23471,6,7,5.36,4.45,34.47,-4.320001602172852,34.71000289916992,1000.0,53.639999999999986,37.12000274658203,1000.0,37.12000274658203,1000.0,1.227919340133667,1.4600371942205903,0.0,4.36,-1.5299999999999976,0.1999988555908203,1.2499809265136719,1.2499809265136719,0.1999988555908203,0.8761067664244604,0.7512021691896652,0.12490459723479518,0.7512021691896652,1.0,1.0,0.0,0.0,0.8761067664244604
30,cin_30_00096,2008,2000,23870,24145,24013,24113,101,100,15,85,24028,14,24028,24017,24142,7,6,4.75,4.55,59.4800048828125,0.6000003814697266,57.74999237060547,97.74991607666016,58.50999999999997,57.74999237060547,97.74991607666016,59.26000213623047,100.44065856933594,1.8611810207366943,2.5466081759806727,0.0030690582934767008,5.0,2.020000000000003,0.2700004577636719,1.0000228881835938,1.0000228881835938,0.2700004577636719,0.6482857063801674,0.573915748562609,0.07436995781755844,0.573915748562609,1.0,1.0,0.0,0.0,0.6482857063801674
30,cin_30_00097,2041,2039,24219,24518,24369,24469,101,100,30,70,24399,29,24399,24388,24500,6,7,4.95,3.64,25.899992065429686,-2.480001449584961,25.999998092651367,1000.0,41.429999999999964,28.900007247924805,1000.0,28.900007247924805,1000.0,0.9416750073432922,1.9799542246805264,0.0,4.48,-2.120000000000001,0.21000099182128906,1.0000228881835938,1.0000228881835938,0.21000099182128906,1.0994821321462072,1.0096915986855894,0.08979053346061772,1.0096915986855894,1.0,1.0,0.0,0.0,1.0994821321462072
30,cin_30_00098,2055,2056,24411,24742,24566,24666,101,100,30,70,24596,29,24596,24585,24742,7,8,5.76,4.14,21.469998168945313,-7.590000152587891,21.77999496459961,1000.0,76.10000000000001,30.710002899169922,1000.0,30.710002899169922,1000.0,1.2957806587219238,3.98028803051979,0.0,6.28,-2.0400000000000027,0.9099998474121094,0.7500171661376953,0.7500171661376953,0.9099998474121094,0.7214488535312437,0.680456237965241,0.04099261556600264,0.680456237965241,1.0,1.0,0.0,0.0,0.7214488535312437
30,cin_30_00099,2070,2064,24581,24819,24584,24684,101,100,15,85,24599,14,24599,24588,24749,7,6,4.24,5.15,72.25999420166016,1.3600006103515625,67.9000015258789,53.511016845703125,65.95000000000002,67.9000015258789,59.09921646118164,71.50999450683594,59.09921646118164,2.02234148979187,1.6399618539004386,0.010237014852464199,6.44,1.7699999999999996,0.010000228881835938,1.0000228881835938,1.0000228881835938,0.22999954223632812,0.6693757853314376,0.5581883098425553,0.1111874754888823,0.5581883098425553,1.0,1.0,0.0,0.0,0.6693757853314376
30,cin_30_00100,2079,2075,24696,24922,24765,24865,101,100,15,85,24780,14,24780,24769,24858,6,7,4.55,2.53,92.46999450683593,-3.700000762939453,92.6100082397461,1000.0,105.81999999999998,94.6300048828125,1000.0,94.6300048828125,1000.0,2.9461398124694824,1.7999593108271346,0.0,3.56,-1.4600000000000044,0.220001220703125,1.0000228881835938,1.0000228881835938,0.220001220703125,0.43773959454657224,0.33247993392979475,0.10525966061677748,0.33247993392979475,1.0,1.0,0.0,0.0,0.43773959454657224
30,cin_30_00101,2104,2099,25038,25313,25118,25218,101,100,30,70,25148,29,25148,25137,25251,4,3,4.65,4.65,24.2099853515625,1.2099990844726562,23.34000587463379,20.83618927001953,23.34000000000001,23.34000587463379,83.82063293457031,23.469995498657227,83.82063293457031,0.6742313504219055,1.512023346303502,0.0016702485736459494,4.56,1.9700000000000006,0.15000057220458984,1.250004768371582,1.250004768371582,0.15000057220458984,1.6461701525087855,1.529773552141171,0.11639660036761446,1.529773552141171,1.0,1.0,0.0,0.0,1.6461701525087855
30,cin_30_00102,2100,2101,25022,25337,25152,25252,101,100,45,55,25197,44,25197,25186,25298,6,7,4.55,4.35,13.279995727539063,-4.749998092651367,13.449994087219238,1000.0,33.820000000000036,20.919994354248047,1000.0,20.919994354248047,1000.0,0.7226250171661377,1.270031948881789,0.0,4.48,-1.379999999999999,0.37000083923339844,1.2500286102294922,1.2500286102294922,0.37000083923339844,1.453698910381539,1.3070739449468112,0.14662496543472783,1.3070739449468112,1.0,1.0,0.0,0.0,1.453698910381539
30,cin_30_00103,2144,2137,25500,25756,25633,25733,101,100,50,50,25683,49,25683,25672,25756,3,4,4.24,5.46,76.90999450683594,4.989997863769531,61.650001525878906,15.465731620788574,59.54,61.650001525878906,17.757822036743164,68.19001007080078,17.757822036743164,2.0379559993743896,1.360000953675226,0.10812131315469742,3.36,-1.4699999999999989,0.009999275207519531,1.0000228881835938,1.0000228881835938,0.009999275207519531,0.8036273330953556,0.6658231406137991,0.13780419248155648,0.6658231406137991,1.0,1.0,0.0,0.0,0.8036273330953556
30,cin_30_00104,2148,2149,25536,25861,25712,25812,101,100,20,80,25732,19,25732,25721,25854,4,3,4.14,4.75,20.629996948242187,-4.030000686645508,20.79999542236328,1000.0,44.330000000000005,23.85999298095703,1000.0,23.85999298095703,1000.0,0.8778510689735413,2.2533541024255332,0.0,5.32,1.790000000000001,0.07999992370605469,0.9999752044677734,0.9999752044677734,0.07999992370605469,1.1276799323477549,1.0499069219052208,0.07777301044253397,1.0499069219052208,1.0,1.0,0.0,0.0,1.1276799323477549
30,cin_30_00105,2192,2185,26096,26300,26118,26218,101,100,15,85,26133,14,26133,26122,26300,3,4,4.65,4.85,140.0399932861328,1.5400009155273438,136.8400115966797,91.38557434082031,139.99,136.8400115966797,96.56928253173828,139.05999755859375,96.56928253173828,4.163472652435303,2.1333528308484597,0.007455799728631973,7.12,-1.6500000000000004,0.13000011444091797,0.7500171661376953,0.7500171661376953,0.13000011444091797,0.33467299636276304,0.25761774802700305,0.07705524833576001,0.25761774802700305,1.0,1.0,0.0,0.0,0.33467299636276304
