k,u,xi,beta,modified_scale,exceedance_rate
6763.0,1.7613032408638185,0.21040044267593544,0.56684234744402,0.9374213290083271,0.09223572412476304
6764.0,1.7612839208269848,0.2105856440743426,0.566693644504616,0.9375947533697501,0.0922493624101578
6765.0,1.7612649120515025,0.2107231096598686,0.56650981060047,0.9376490298027775,0.09226300069555256
6766.0,1.7612449070007412,0.21082641165487187,0.5663422448428352,0.93765918863122,0.09227663898094732
6767.0,1.7612274093135338,0.21095891459440905,0.5661857261377128,0.9377323487604189,0.09229027726634208
6768.0,1.760986605789472,0.2106466813565757,0.5665267491387627,0.9374727335616954,0.09230391555173684
6769.0,1.7608636390503456,0.2105496435789363,0.5665730686294774,0.9373222802226364,0.0923175538371316
6770.0,1.7608553970122165,0.21072937335140599,0.5664340418607101,0.9374979962355356,0.09233119212252636
6771.0,1.7607549046488682,0.21065651907075067,0.5664300450390055,0.9373445441890875,0.09234483040792112
6772.0,1.76061939536369,0.21058496801929166,0.5665549751187506,0.9373149541855579,0.09235846869331588
6773.0,1.760428104590886,0.21037716376594767,0.5667586660834313,0.9371125377411249,0.09237210697871064
6774.0,1.760423274405532,0.2105722582506363,0.5665678621731145,0.937264166541667,0.0923857452641054
6775.0,1.7603689182637552,0.21056955432229654,0.5665068364166146,0.9371869349782368,0.09239938354950016
6776.0,1.7602808252740167,0.21056520429843884,0.5664974048003183,0.9371512963967661,0.09241302183489492
6777.0,1.7602084487160372,0.21054722064458675,0.5664289122893642,0.9370359089216455,0.09242666012028967
6778.0,1.760161544332561,0.2106392367092401,0.5663667401338431,0.9371258243170111,0.09244029840568443
6779.0,1.7600193560538706,0.21049851440912798,0.5664441279155825,0.9369255876962324,0.0924539366910792
6780.0,1.7598811958308247,0.21040039741373145,0.5665150100737042,0.9367947130774626,0.09246757497647395
6781.0,1.759755849671194,0.2103780419231132,0.5665911022983174,0.9368050922148876,0.09248121326186871
6782.0,1.7597040670369362,0.2104338927239472,0.5665351802809879,0.9368365571497321,0.09249485154726347
6783.0,1.7596260194006488,0.21040050566353574,0.5664928316065123,0.9367190358671234,0.09250848983265823
6784.0,1.7595701271407411,0.21043503171228306,0.5664571716145371,0.9367323671193849,0.092522128118053
6785.0,1.7594945540807712,0.21048907484801893,0.5663633258579764,0.9367177067465655,0.09253576640344775
6786.0,1.7591138604609555,0.20987012154300938,0.567032180661841,0.9362176203647742,0.09254940468884251
6787.0,1.7589593415992302,0.20976305859119743,0.5671689977078367,0.93613368913925,0.09256304297423727
6788.0,1.7589010995690182,0.20978988261321285,0.5670493749327421,0.9360490301395774,0.09257668125963205
6789.0,1.7588355047489073,0.20979451936882593,0.5669963535491866,0.93599040291681,0.0925903195450268
6790.0,1.7587788036977812,0.20986675646052266,0.5669611677111381,0.9360703705747098,0.09260395783042157
6791.0,1.7585786826549683,0.20964128520341713,0.567207689975199,0.9358783851383188,0.09261759611581633
6792.0,1.7585102015169602,0.20969866383129104,0.5671569545044586,0.9359141940962594,0.09263123440121108
6793.0,1.7585024756119412,0.2098127365042663,0.566912465888273,0.9358686824459412,0.09264487268660584
6794.0,1.758333307244928,0.20965320031616186,0.5671320269321708,0.9357722320185711,0.0926585109720006
6795.0,1.7583077702164434,0.20979957764767648,0.5669385120398532,0.9358307396058909,0.09267214925739536
6796.0,1.7582404104458658,0.20982837118525388,0.5668858167622768,0.935814538238225,0.09268578754279012
6797.0,1.758200918108607,0.20990997749681523,0.5668215564082768,0.9358854715633343,0.09269942582818488
6798.0,1.7581412964935013,0.20997023777926532,0.5667135295046921,0.9358708755789784,0.09271306411357964
6799.0,1.7580673416736663,0.2099278180271721,0.5666856942343247,0.9357529352167082,0.0927267023989744
6800.0,1.757975670786385,0.20994013673012235,0.5667126588388998,0.935782311532022,0.09274034068436916
6801.0,1.757927494227538,0.21003564246930442,0.5666021040428313,0.9358295347073666,0.09275397896976392
6802.0,1.7578562310868708,0.21005060802677628,0.5665704360433679,0.9358092062068224,0.09276761725515868
6803.0,1.7578548368460478,0.21020452133921458,0.5663644925846649,0.9358735271477115,0.09278125554055344
6804.0,1.7578299688561108,0.21033057378439826,0.5662564425270527,0.9359818284919694,0.0927948938259482
6805.0,1.7578137266753404,0.21048176930364382,0.5660810832829422,0.9360688265797996,0.09280853211134296
6806.0,1.7577528645883738,0.2104897791229134,0.5659845496044166,0.9359735618242917,0.09282217039673772
6807.0,1.7576017320164388,0.2104129446303977,0.5661075404777467,0.9359296963988127,0.09283580868213248
6808.0,1.7574005811630218,0.2101209444238201,0.5663507138540458,0.9356173836989903,0.09284944696752724
6809.0,1.7573920145619724,0.210274090968208,0.5662133172189499,0.9357473255557563,0.092863085252922
6810.0,1.757366297442137,0.21038782041798781,0.5660852425839694,0.9358137075788499,0.09287672353831676
6811.0,1.7573429335415844,0.21051035320678008,0.5659271675904667,0.9358660492357447,0.09289036182371152
6812.0,1.7572604671917855,0.2105238219727986,0.565855703228636,0.9358008929835564,0.09290400010910628
6813.0,1.757146715360151,0.21049065220129423,0.5659053363800788,0.9357682945095989,0.09291763839450104
6814.0,1.7570741244929442,0.2104602604560391,0.5659186236312239,0.9357129015125758,0.0929312766798958
6815.0,1.757041769810801,0.21053662160426626,0.5657671559960508,0.9356887942295977,0.09294491496529056
6816.0,1.7569668792671678,0.2105617249184893,0.5657293524641098,0.9356793291872598,0.09295855325068532
6817.0,1.756855369101577,0.21054916252029413,0.5658064240069327,0.9357108506405519,0.09297219153608008
6818.0,1.7568225706770066,0.21063626634296967,0.5656593927221173,0.93570993963658,0.09298582982147484
6819.0,1.7565777467374115,0.21025389172301368,0.565986712453562,0.9353140198191451,0.0929994681068696
6820.0,1.7565760098707266,0.21048960704743847,0.5657615077267295,0.9355025017933761,0.09301310639226436
6821.0,1.7565199321113658,0.2105553906787258,0.5657299874088496,0.9355747279495272,0.09302674467765912
6822.0,1.7565195588428393,0.21068856456941615,0.5655394837226565,0.9356180682133584,0.09304038296305389
6823.0,1.7564703697813815,0.21078585362750485,0.5654254502432491,0.9356645565090367,0.09305402124844865
6824.0,1.7564295561766226,0.21089344770311158,0.5653106794212319,0.9357301641709659,0.09306765953384341
6825.0,1.7564287220881176,0.21098938501140663,0.5651492410405355,0.9357370569302783,0.09308129781923817
6826.0,1.7563937755215249,0.21109464476038492,0.5650468430854463,0.9358121631885139,0.09309493610463293
6827.0,1.7563921484813738,0.2113184510197228,0.564829066743077,0.9359871349433639,0.09310857439002769
6828.0,1.7562335061345324,0.21110920851327886,0.5649544217622121,0.935711487206774,0.09312221267542245
6829.0,1.7558402603962144,0.21055439104003687,0.5656100700223146,0.9353099468136192,0.09313585096081721
6830.0,1.755837696307568,0.2106502294032127,0.5654503990922648,0.9353180126142625,0.09314948924621197
6831.0,1.7558286822360083,0.2108216684320011,0.5652532046377876,0.9354199369075448,0.09316312753160673
6832.0,1.7557067970676723,0.2107601201181482,0.5653110599342572,0.935344035376489,0.09317676581700149
6833.0,1.7556753593778218,0.2108140546202269,0.565203521608051,0.9353245627153136,0.09319040410239625
6834.0,1.7554564920235525,0.21048218234941374,0.5654712307883181,0.9349635442488816,0.09320404238779101
6835.0,1.7553890131867176,0.21057597391519825,0.5653851191162209,0.9350278701680528,0.09321768067318577
6836.0,1.7553597787082027,0.21074893647313742,0.5652666582140939,0.9352068647045695,0.09323131895858053
6837.0,1.7552978295589807,0.21078152944373854,0.5652114586736678,0.9351958198173844,0.09324495724397529
6838.0,1.7552477063658531,0.21077402300720646,0.5651501400334005,0.9351107604783031,0.09325859552937005
6839.0,1.755142677117863,0.21077377603196013,0.565121722253582,0.9350597717845575,0.09327223381476481
6840.0,1.7551222680860532,0.21086956999611595,0.5649899519397277,0.9350918299016415,0.09328587210015957
6841.0,1.7550673659355058,0.2109231008713282,0.564929188288265,0.935113439349456,0.09329951038555433
6842.0,1.7550355834451543,0.21105026626993273,0.564826551597041,0.9352272787963476,0.09331314867094909
6843.0,1.7549724112765592,0.21105148518407613,0.5647266962924633,0.9351162301494604,0.09332678695634385
6844.0,1.7549719103673675,0.21122261121764696,0.5645723954680743,0.9352621449894919,0.0933404252417386
6845.0,1.754945627582106,0.21140472663084703,0.5644037424909505,0.935407543141946,0.09335406352713337
6846.0,1.7548827696105542,0.21144411367499066,0.5643142982727167,0.9353739300965331,0.09336770181252813
6847.0,1.754864411280494,0.21154668684974784,0.5642235520339479,0.9354593041108696,0.09338134009792289
6848.0,1.7548030015693772,0.21161337562117474,0.5641381800647329,0.9354779667769985,0.09339497838331765
6849.0,1.7546886245124236,0.21150397992219575,0.5642164512092345,0.9353400788178154,0.0934086166687124
6850.0,1.7546674336862862,0.2116725502289452,0.5640099029331491,0.935424833425204,0.09342225495410716
6851.0,1.7546514598916243,0.21175768047483928,0.5638660082831469,0.9354269314715877,0.09343589323950192
6852.0,1.7542878160766813,0.21117329195311452,0.5644465744699916,0.9349053076241443,0.09344953152489668
6853.0,1.754270784718675,0.21133995946006476,0.5642689603322504,0.9350164768566711,0.09346316981029144
6854.0,1.754115045910685,0.2111993909617396,0.5644660122874147,0.9349340416605751,0.0934768080956862
6855.0,1.7539426099882258,0.2109688146524588,0.5646089301966333,0.9346361235942892,0.09349044638108098
6856.0,1.75380480094376,0.21089516572921557,0.56474374682024,0.9346127009719681,0.09350408466647574
6857.0,1.753641932595514,0.2107676028859331,0.564888301319404,0.9344992077728156,0.0935177229518705
6858.0,1.753534189856517,0.21068334585108123,0.5648898190963192,0.9343302692795553,0.09353136123726526
6859.0,1.7535243894643644,0.21087489012413846,0.5647378116479059,0.9345120746062008,0.09354499952266002
6860.0,1.7535169532148989,0.21101496905328504,0.5645579925658741,0.9345763181829267,0.09355863780805478
6861.0,1.7534340276663667,0.21101496905328504,0.5645579925658741,0.9345588196508694,0.09357227609344954
6862.0,1.753190292766608,0.2106796047966682,0.5649082177780564,0.9342696557914805,0.0935859143788443
6863.0,1.7531680042378477,0.21074839255340794,0.5647252869011898,0.9342026256703826,0.09359955266423906
6864.0,1.7531665911058891,0.21098382706500146,0.5645381324809728,0.9344279293549959,0.09361319094963381
6865.0,1.7529101873052284,0.21059551126399764,0.5648720465119413,0.9340270636073558,0.09362682923502857
6866.0,1.7529087341741192,0.21069843334550678,0.5647101045016674,0.9340452285898098,0.09364046752042333
6867.0,1.7528603559120517,0.2108476699307998,0.5646179508528522,0.9342044726109807,0.0936541058058181
6868.0,1.7523296245680915,0.2098624190483812,0.5655770454690058,0.9333251794510071,0.09366774409121285
6869.0,1.752294454801458,0.21001782569677524,0.5654656860111286,0.9334787573890471,0.09368138237660761
6870.0,1.7521602675988206,0.2099279293870651,0.5655107689840189,0.9333381459153252,0.09369502066200237
6871.0,1.752122725637333,0.20996645208459103,0.5654569859426487,0.9333439782615028,0.09370865894739713
6872.0,1.752014262183771,0.20994877952213048,0.5654677371951286,0.9333009932459773,0.09372229723279189
6873.0,1.7518515342141563,0.20978339041743718,0.5656368226023307,0.9331461769577654,0.09373593551818665
6874.0,1.751596749424983,0.20943413104542155,0.5659501047584121,0.9327942479162183,0.09374957380358141
6875.0,1.751582775071596,0.2096067720771981,0.5657612151355299,0.9329048266443081,0.09376321208897617
6876.0,1.751578239595147,0.2096848305242407,0.5656227669361005,0.9329021532555567,0.09377685037437093
6877.0,1.751450058194215,0.20962662310651906,0.5656741973134052,0.9328247585523748,0.09379048865976569
6878.0,1.7514343828016197,0.20977837024736412,0.5655610207732441,0.9329740711925659,0.09380412694516045
6879.0,1.751422281020236,0.20991560332299025,0.5653827661000677,0.9330336308937583,0.09381776523055521
6880.0,1.7514169971931592,0.2100855842871784,0.5652004006963894,0.9331478638822098,0.09383140351594997
6881.0,1.7512167249025214,0.20982521824871317,0.5654576911606963,0.9329071226641645,0.09384504180134473
6882.0,1.7510575966460442,0.20965146301288282,0.5655927090778552,0.9327044960345208,0.09385868008673949
6883.0,1.7509990613802082,0.20968283991955539,0.5655171093133396,0.9326715652000176,0.09387231837213425
6884.0,1.7509834870544787,0.2098542513941051,0.5653705021414892,0.9328218310207466,0.09388595665752901
6885.0,1.7508820706568808,0.20982880338051152,0.5653523657368551,0.9327378554831807,0.09389959494292377
6886.0,1.7507596847228213,0.2097448326965758,0.565415829520453,0.9326286266845509,0.09391323322831853
6887.0,1.7506330217756063,0.20961811679932382,0.5655581852007083,0.9325225824320206,0.09392687151371329
6888.0,1.7505693694754227,0.20964893089495054,0.5654560265330014,0.9324610233009715,0.09394050979910806
6889.0,1.7505081366534394,0.20968856082808776,0.565426563558326,0.9324880954510433,0.09395414808450282
6890.0,1.7504539983800218,0.2097784854334537,0.565330644216824,0.9325382328179181,0.09396778636989758
6891.0,1.7503400411639547,0.20965275125788113,0.5654033864268279,0.9323669916936839,0.09398142465529234
6892.0,1.7503229802470632,0.2098329521943515,0.5652345466132159,0.9325099848520728,0.0939950629406871
6893.0,1.750278248589467,0.20994117534795909,0.5651375755345236,0.9325930482293636,0.09400870122608186
6894.0,1.7501424946979611,0.20980756910523518,0.565186785795182,0.9323799281955332,0.09402233951147662
6895.0,1.7500331328530343,0.2097256759456216,0.5652508904855456,0.932277772200382,0.09403597779687138
6896.0,1.7499828509254645,0.20981146951538948,0.5651619828810099,0.9323284564604124,0.09404961608226614
6897.0,1.749886441849025,0.20977260229579683,0.5652061823668137,0.9322844149956162,0.0940632543676609
6898.0,1.749820175216768,0.20983790373376499,0.5651252128419977,0.9323038103205337,0.09407689265305566
6899.0,1.749747059551472,0.20982717553518213,0.5651300376870044,0.9322745210936799,0.09409053093845042
6900.0,1.749731706689445,0.20998042177134935,0.5649459063635075,0.9323553081208601,0.09410416922384518
6901.0,1.7495877063470695,0.20983280894406459,0.5650983068381716,0.9322192097549804,0.09411780750923994
6902.0,1.749530451774842,0.2098241746051362,0.5650159382960183,0.9321097212862255,0.0941314457946347
6903.0,1.7495120660222545,0.21005961556351682,0.5648338749299668,0.9323357069423357,0.09414508408002946
6904.0,1.7494773341684653,0.2101180617353849,0.5647470099749237,0.9323437964803898,0.09415872236542422
6905.0,1.74932581028906,0.20997333009275387,0.5648326606658782,0.9321444264694771,0.09417236065081898
6906.0,1.7492005121027026,0.20988189963921514,0.5649110101954296,0.9320365365254326,0.09418599893621374
6907.0,1.7491104623341611,0.20987527718482799,0.5649494164578192,0.9320444595670838,0.0941996372216085
6908.0,1.749080389903427,0.20994056342199913,0.5648242985722972,0.9320272210989926,0.09421327550700326
6909.0,1.7490500260143538,0.21010740869938832,0.5646455335145858,0.9321339021660594,0.09422691379239802
6910.0,1.7488296639032126,0.20980326483240247,0.5649245734086382,0.9318347465312853,0.09424055207779278
6911.0,1.74880150299869,0.20990933996817485,0.5648400000974989,0.9319297693273061,0.09425419036318754
6912.0,1.7487763210467413,0.2100232786998661,0.5647034962944903,0.9319872329534166,0.0942678286485823
6913.0,1.7487340948287031,0.210060178023457,0.5646033938743074,0.9319427891497136,0.09428146693397706
6914.0,1.7486978362281689,0.21015494858913653,0.5644971549438293,0.9319946588142944,0.09429510521937182
6915.0,1.748671346823078,0.21028537531770597,0.5643233817562181,0.9320433922302274,0.09430874350476658
6916.0,1.7486258418263367,0.21035949063842796,0.5642346812748387,0.9320747226786192,0.09432238179016134
6917.0,1.7486170347413006,0.21056127314038703,0.5640712124894297,0.9322622415595263,0.0943360200755561
6918.0,1.7485468117497065,0.2105517890817729,0.5640406539873463,0.932200313494477,0.09434965836095086
6919.0,1.748494646111922,0.21057826889922582,0.5639541586572058,0.9321491344150188,0.09436329664634562
6920.0,1.7484636671518785,0.2107066886951717,0.5638370574733044,0.9322500470826935,0.09437693493174037
6921.0,1.748306999900796,0.2105741073233035,0.5639693677685302,0.9321175535997233,0.09439057321713515
6922.0,1.7481739509777112,0.2103973688733345,0.564089492325226,0.9319006919438381,0.09440421150252991
6923.0,1.7479266552476986,0.2101371219756415,0.5644173511246287,0.9317216278828894,0.09441784978792467
6924.0,1.7479207633491145,0.21028003730749023,0.5642289575591779,0.9317818008867664,0.09443148807331943
6925.0,1.747791171193161,0.2101969830609739,0.5643023441270003,0.9316827753324088,0.09444512635871419
6926.0,1.7477357357090186,0.21027514801618624,0.5642160090526038,0.931721399571996,0.09445876464410895
6927.0,1.747708094320717,0.2103346171139043,0.5641259992403344,0.9317295120861537,0.09447240292950371
6928.0,1.747668021761612,0.2103692581522022,0.5639932154085566,0.9316488406428738,0.09448604121489847
6929.0,1.7476162882849386,0.2104349359789761,0.56394110018619,0.931700621927247,0.09449967950029323
6930.0,1.7476043612186236,0.21056051992702624,0.5637755715878652,0.9317520545127971,0.09451331778568799
6931.0,1.7474851646269758,0.21052489552610867,0.5637872042650787,0.9316763359815976,0.09452695607108275
6932.0,1.7474453013224809,0.2105908148811353,0.5637053274538288,0.9317012574195411,0.0945405943564775
6933.0,1.7474442203899645,0.21077848356954879,0.5634994490226053,0.9318230919187744,0.09455423264187227
6934.0,1.7474290066146023,0.2109131248007869,0.5633839748397454,0.9319396869923662,0.09456787092726703
6935.0,1.747373343750362,0.21098376022159687,0.5632874912358858,0.9319548898113221,0.09458150921266179
6936.0,1.747300294833746,0.2110369454612021,0.5632338297861723,0.9319787468113438,0.09459514749805654
6937.0,1.7472061822177396,0.21097766526253164,0.5632768302830266,0.9318983113395867,0.0946087857834513
6938.0,1.7471038059421993,0.21089181528762618,0.5632990224295928,0.9317489155606639,0.09462242406884606
6939.0,1.7470522919770946,0.21095605467380643,0.5632145819437775,0.9317658407680962,0.09463606235424082
6940.0,1.7470403559592846,0.21115225891587097,0.5630324771382123,0.9319239947162026,0.09464970063963558
6941.0,1.7470169059772749,0.21121576279934498,0.5629005638407071,0.9318980722600487,0.09466333892503034
6942.0,1.746982284726931,0.21130442152252732,0.5627896938764995,0.9319347749608267,0.0946769772104251
6943.0,1.746904366531056,0.21138180299303794,0.5627620218452449,0.9320258164989903,0.09469061549581986
6944.0,1.7468818962173425,0.21144953601358202,0.5626304057701068,0.9320077721957902,0.09470425378121462
6945.0,1.7468318943969836,0.21148086979440217,0.5625219739667325,0.93194350237841,0.09471789206660938
6946.0,1.746599016998419,0.21116662537498873,0.5628599132491682,0.931683333551997,0.09473153035200414
6947.0,1.746597889241466,0.21138404058874777,0.5626153364780513,0.9318182555896906,0.0947451686373989
6948.0,1.7465799525422594,0.21155393909075665,0.5624868857887675,0.9319827546860293,0.09475880692279366
6949.0,1.7465740953975422,0.21166942202615585,0.5622810364723293,0.9319773657709831,0.09477244520818842
6950.0,1.7465466858668133,0.21176390151631308,0.5622145318287082,0.932070072208251,0.09478608349358318
6951.0,1.7464733891939896,0.21181996348751778,0.5621209448004291,0.9320588743314213,0.09479972177897794
6952.0,1.746456643675038,0.21193419022226592,0.5619641925252585,0.9320980670608241,0.0948133600643727
6953.0,1.7464286471527717,0.2120456674087732,0.5618758875369521,0.9321985156042625,0.09482699834976746
6954.0,1.7464046459046498,0.21213094315027653,0.5617146735475412,0.9321811382053193,0.09484063663516223
6955.0,1.7463841628540953,0.21221348400895418,0.5615931868840041,0.9321994545013325,0.094854274920557
6956.0,1.746357265457942,0.21237674924459743,0.5614605458849602,0.9323462249426024,0.09486791320595175
6957.0,1.746175975640239,0.21218712368221154,0.5616649308551531,0.9321809885692349,0.09488155149134651
6958.0,1.746122302806986,0.21224650446684745,0.5615176251068243,0.9321259802492092,0.09489518977674127
6959.0,1.7460778465637103,0.21232087288697465,0.5614451977309616,0.9321739702419776,0.09490882806213603
6960.0,1.745816280808644,0.21190254799288535,0.5618388922484789,0.9317818104792932,0.09492246634753079
6961.0,1.7457073119940336,0.21190886555141342,0.5618588314787462,0.9317896875482091,0.09493610463292555
6962.0,1.7457028249428934,0.21199418134824566,0.5617435443772243,0.9318223856283128,0.09494974291832031
6963.0,1.745564670550088,0.21187106325571983,0.5618403577544353,0.9316750004855028,0.09496338120371507
6964.0,1.7455607303612644,0.21209390699609676,0.5615988063952979,0.9318216015965786,0.09497701948910983
6965.0,1.7454927760698205,0.21205589174074302,0.5616295125001245,0.9317715396566353,0.09499065777450459
6966.0,1.7454418580921716,0.2121898952086387,0.561490701040036,0.9318558260013854,0.09500429605989935
6967.0,1.7454252514487725,0.212299766857802,0.561325017040894,0.9318783909911887,0.09501793434529411
6968.0,1.7452891932196302,0.21216171185486027,0.5614301788900588,0.9317137218053235,0.09503157263068887
6969.0,1.7452825064224389,0.2123211250484478,0.5612555445441691,0.9318158898351562,0.09504521091608363
6970.0,1.745240057162281,0.21244577308805582,0.5611399756539632,0.9319088488220468,0.09505884920147839
6971.0,1.74520585920888,0.21248823994523874,0.5610933081127097,0.9319290294781228,0.09507248748687315
6972.0,1.7451455495543249,0.2125337545510027,0.5609912734820905,0.9318936093668442,0.09508612577226791
6973.0,1.7451262016240188,0.21266415950705786,0.5608237344399187,0.9319495313420351,0.09509976405766267
6974.0,1.745103663664007,0.21276797369561845,0.5607243810176885,0.9320265514242794,0.09511340234305743
6975.0,1.745008286108165,0.2127093606783682,0.5607016963459814,0.9318812932625042,0.09512704062845219
6976.0,1.745007607269212,0.21286985396747626,0.5605511213259788,0.9320106358575111,0.09514067891384695
6977.0,1.744901304644788,0.21286985396747626,0.5605511213259788,0.9319880072333737,0.09515431719924171
6978.0,1.7448443943727043,0.21288208410524165,0.5605105287599994,0.9319566398734089,0.09516795548463647
6979.0,1.7448340033209009,0.2130797778281194,0.5603231134506588,0.9321119552252245,0.09518159377003123
6980.0,1.7448248973072529,0.21317221624208332,0.5601716578975953,0.9321198482109478,0.09519523205542599
6981.0,1.744734543316312,0.2131811011868614,0.5601653701221301,0.9321098013450572,0.09520887034082075
6982.0,1.7445077879455038,0.21285214539727673,0.5604711484957706,0.9317933738222286,0.09522250862621551
6983.0,1.7444285625805964,0.21290648696505327,0.5604546636443355,0.9318548206648678,0.09523614691161027
6984.0,1.7443388376948357,0.21282819603937092,0.5604690304578253,0.9317135185658302,0.09524978519700503
6985.0,1.7441821676073046,0.21270076346066222,0.5606361797136101,0.9316250583781565,0.09526342348239979
6986.0,1.7440862701005408,0.2126379371405125,0.5606283996077503,0.93148730627702,0.09527706176779455
6987.0,1.7439924387748076,0.21261674376759523,0.5606365964716351,0.9314385899592419,0.0952907000531893
6988.0,1.7439731384344408,0.21274706926970605,0.5604968541992066,0.9315220282862252,0.09530433833858408
6989.0,1.7439439918058233,0.21287343596623673,0.5603727688783777,0.9316121185467579,0.09531797662397884
6990.0,1.7439042311117892,0.21298929053836668,0.5602596837745801,0.931692608725936,0.0953316149093736
6991.0,1.7437754301437698,0.2128661382249839,0.5603107955947411,0.9315015373410556,0.09534525319476836
6992.0,1.7434941455841817,0.21242155545216818,0.5607751557807674,0.9311308941075083,0.09535889148016312
6993.0,1.743254626152279,0.21212073937453602,0.5611011313152227,0.9308815915327244,0.09537252976555788
6994.0,1.7431307941941534,0.21201479453177985,0.5611502473615779,0.9307197645346696,0.09538616805095264
6995.0,1.7430121176322524,0.21196308760704768,0.561253456343187,0.9307076865330178,0.0953998063363474
6996.0,1.7426069242307316,0.21125998902375326,0.5618980458735643,0.9300411655592651,0.09541344462174216
6997.0,1.742488045824212,0.2112091245615404,0.5619554744450803,0.9299848491625614,0.09542708290713692
6998.0,1.7424066477509514,0.21120312328934254,0.561984138347669,0.9299858643927832,0.09544072119253168
6999.0,1.7423979836709074,0.2112672188425933,0.5618492277864733,0.9299608039135682,0.09545435947792644
7000.0,1.7422831640924474,0.21129315720176658,0.5618597462017687,0.9299922566823455,0.0954679977633212
7001.0,1.7422605490433034,0.21138041086165632,0.5617087175174864,0.9299884682023147,0.09548163604871596
7002.0,1.7422319413058351,0.21150031596388286,0.5615619909490244,0.9300445970175775,0.09549527433411072
7003.0,1.742131365235242,0.21146727112471927,0.5616278117262733,0.9300315774733515,0.09550891261950548
7004.0,1.7421079442376426,0.2115666875344946,0.561483337136887,0.9300553442267732,0.09552255090490024
7005.0,1.7420896521199998,0.21174805452306739,0.5613154983806388,0.930199593021816,0.095536189190295
7006.0,1.7418549417050182,0.21135129202534877,0.5616266676349063,0.9297699600850005,0.09554982747568976
7007.0,1.7417849531429628,0.21138235405062372,0.5615805001738381,0.929763103819153,0.09556346576108452
7008.0,1.7417741977559884,0.21154605145773303,0.5614006021923623,0.9298660562586023,0.09557710404647927
7009.0,1.7416724650755917,0.2114474855733519,0.5614402684818922,0.9297125319144677,0.09559074233187403
7010.0,1.741617429423736,0.21151065525288532,0.561393771833697,0.9297644155309572,0.0956043806172688
7011.0,1.741610099778684,0.21168330663420418,0.5612306843444557,0.9299004691331338,0.09561801890266355
7012.0,1.7416006639570885,0.21181657869190712,0.5610489293164398,0.9299488234033841,0.09563165718805831
7013.0,1.741480763199836,0.21173798137760347,0.56115153299871,0.9298891544065715,0.09564529547345307
7014.0,1.7413370854363133,0.21162491076977302,0.5611919772837841,0.9297022826093405,0.09565893375884783
7015.0,1.7412633004627065,0.2116536613597918,0.561179799041557,0.9297245519759241,0.0956725720442426
7016.0,1.741191716676592,0.21161700430744648,0.5612005092278295,0.92966628423587,0.09568621032963735
7017.0,1.7411589296600272,0.2117542670572064,0.5610239701369013,0.9297218031171703,0.09569984861503211
7018.0,1.741155510013266,0.21192322513825368,0.5608780668799787,0.929869358029231,0.09571348690042687
7019.0,1.7411104052167152,0.21200687180552583,0.5607534116400406,0.9298807821180879,0.09572712518582163
7020.0,1.7410298113558582,0.2119694433480782,0.5607822135329305,0.9298273334984413,0.09574076347121639
7021.0,1.7409846858548452,0.21204277911456568,0.5606899373162659,0.9298531685008264,0.09575440175661117
7022.0,1.7409196761933756,0.21206221668435254,0.5606591994498806,0.929842485052853,0.09576804004200593
7023.0,1.740904472370973,0.2122374919076941,0.5604367752120476,0.9299219740789504,0.09578167832740068
7024.0,1.740827213719474,0.21222720168186895,0.5604746603590751,0.9299255485384039,0.09579531661279544
7025.0,1.7408248167344054,0.21233373937905176,0.5602869084143838,0.9299227513554525,0.0958089548981902
7026.0,1.74078179496367,0.21245831298347112,0.5601834524913214,0.9300270159216415,0.09582259318358496
7027.0,1.7407418963669006,0.21255150724196517,0.5600835507131542,0.9300808645051757,0.09583623146897972
7028.0,1.740720040602496,0.2126915417230236,0.5599227864960581,0.9301592156399672,0.09584986975437448
7029.0,1.7406676512243946,0.21272412254856643,0.5598179637345264,0.9300999624899098,0.09586350803976924
7030.0,1.7406277419695344,0.21278411315662843,0.5597373685572666,0.9301152989680787,0.095877146325164
7031.0,1.7405407264896882,0.21275201137823843,0.5597606944156563,0.9300642348620778,0.09589078461055876
7032.0,1.7405059842541593,0.21287100489182856,0.5596191601943326,0.9301224180827565,0.09590442289595352
7033.0,1.7404680595107938,0.21301655706037825,0.5594959623600301,0.9302444760705768,0.09591806118134828
7034.0,1.7404455889009245,0.2130708343146389,0.5593988414362981,0.9302370351426512,0.09593169946674304
7035.0,1.740314199481822,0.21296449649732901,0.5594646103479617,0.9300897475877601,0.0959453377521378
7036.0,1.7401482740386574,0.21275921234360995,0.5596360617809087,0.9298686379264658,0.09595897603753256
7037.0,1.7401118901097357,0.21288311690355682,0.5595224269373346,0.9299628698648346,0.09597261432292732
7038.0,1.7400022310304777,0.21280216505629695,0.5596189685263897,0.9298952104924624,0.09598625260832208
7039.0,1.7398731573107933,0.21274073218917067,0.5596730501932673,0.9298149395958496,0.09599989089371684
7040.0,1.7398666267986826,0.2128492706416861,0.5594865656133869,0.9298159081412972,0.0960135291791116
7041.0,1.7398553399540475,0.21299113685279653,0.5593207853976654,0.9298945522138867,0.09602716746450636
7042.0,1.739830470141526,0.213125757663727,0.5591530716419445,0.9299557587972955,0.09604080574990112
7043.0,1.739748762602173,0.213125757663727,0.5591530716419445,0.9299383448160641,0.09605444403529588
7044.0,1.7396935409395262,0.213186470575886,0.5591325088433994,0.9300116347199626,0.09606808232069064
